section_title,section_type,classification_label,code,descriptor,period,duration,variable1_label,variable1_code,variable1_descriptor,variable2_label,variable2_code,variable2_descriptor,value_type_description,value,value_label,decimals,confidentiality_indicator,confidentiality_label,final_indicator,final_label,last_updated_at_source
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,3,Kitchen sink,,,,Count,5229.000000,,0,,,,,2024-09-10 09:37:09+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,4,Refrigerator,,,,Count,4941.000000,,0,,,,,2024-09-10 09:37:09+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,5,Bath or shower,,,,Count,5274.000000,,0,,,,,2024-09-10 09:37:09+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,6,Toilet,,,,Count,5244.000000,,0,,,,,2024-09-10 09:37:09+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,7,Electricity supply,,,,Count,5082.000000,,0,,,,,2024-09-10 09:37:09+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,0,None of these,,,,Percent,2.700000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,1,Cooking facilities,,,,Percent,94.400000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,2,Tap water that is safe to drink,,,,Percent,89.800000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,3,Kitchen sink,,,,Percent,95.700000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,4,Refrigerator,,,,Percent,90.400000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,5,Bath or shower,,,,Percent,96.500000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,6,Toilet,,,,Percent,95.900000,percent,1,,,,,2024-09-10 09:43:40+00
Access to basic amenities,,Ethnic group,37144,Tuvaluan,2023,Census,Access to basic amenities,7,Electricity supply,,,,Percent,93.000000,percent,1,,,,,2024-09-10 09:43:40+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,1,Always damp,,,,Count,492.000000,,0,,,,,2024-09-10 09:44:51+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,2,Sometimes damp,,,,Count,1320.000000,,0,,,,,2024-09-10 09:44:51+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,3,Not damp,,,,Count,3090.000000,,0,,,,,2024-09-10 09:44:51+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,1,Always damp,,,,Percent,10.000000,percent,1,,,,,2024-09-10 09:45:55+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,2,Sometimes damp,,,,Percent,26.900000,percent,1,,,,,2024-09-10 09:45:55+00
Dwelling dampness indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling dampness,3,Not damp,,,,Percent,63.000000,percent,1,,,,,2024-09-10 09:45:55+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,1,Mould over A4 size - always,,,,Count,639.000000,,0,,,,,2024-09-10 09:47:00+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,2,Mould over A4 size - sometimes,,,,Count,1110.000000,,0,,,,,2024-09-10 09:47:00+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,3,No mould/mould smaller than A4 size,,,,Count,3414.000000,,0,,,,,2024-09-10 09:47:00+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,1,Mould over A4 size - always,,,,Percent,12.400000,percent,1,,,,,2024-09-10 09:48:03+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,2,Mould over A4 size - sometimes,,,,Percent,21.500000,percent,1,,,,,2024-09-10 09:48:03+00
Dwelling mould indicator,,Ethnic group,37144,Tuvaluan,2023,Census,Dwelling mould,3,No mould/mould smaller than A4 size,,,,Percent,66.100000,percent,1,,,,,2024-09-10 09:48:03+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,0,No access to telecommunication systems,,,,Count,180.000000,,0,,,,,2024-09-10 09:58:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,1,Access to a cellphone/mobile phone,,,,Count,5010.000000,,0,,,,,2024-09-10 09:58:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,2,Access to a telephone,,,,Count,1080.000000,,0,,,,,2024-09-10 09:58:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,4,Access to the internet,,,,Count,5046.000000,,0,,,,,2024-09-10 09:58:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,0,No access to telecommunication systems,,,,Percent,3.300000,percent,1,,,,,2024-09-10 10:06:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,1,Access to a cellphone/mobile phone,,,,Percent,90.500000,percent,1,,,,,2024-09-10 10:06:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,2,Access to a telephone,,,,Percent,19.500000,percent,1,,,,,2024-09-10 10:06:06+00
Access to telecommunication systems,,Ethnic group,37144,Tuvaluan,2023,Census,Access to telecommunications,4,Access to the internet,,,,Percent,91.100000,percent,1,,,,,2024-09-10 10:06:06+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,1,Under 15 years,,,,Count,39.000000,,0,,,,,2024-07-15 13:47:25+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,2,15-29 years,,,,Count,57.000000,,0,,,,,2024-07-15 13:47:25+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,3,30-64 years,,,,Count,159.000000,,0,,,,,2024-07-15 13:47:25+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,4,65 years and over,,,,Count,81.000000,,0,,,,,2024-07-15 13:47:25+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,1,Under 15 years,,,,Percent,3.400000,percent,1,,,,,2024-07-15 13:52:10+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,2,15-29 years,,,,Percent,4.000000,percent,1,,,,,2024-07-15 13:52:10+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,3,30-64 years,,,,Percent,9.600000,percent,1,,,,,2024-07-15 13:52:10+00
Disability indicator by age,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group,4,65 years and over,,,,Percent,33.300000,percent,1,,,,,2024-07-15 13:52:10+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Count,312.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Count,411.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Count,393.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Count,204.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Count,291.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Count,753.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Count,1344.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Count,2001.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Count,3081.000000,,0,,,,,2024-07-15 13:53:28+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Percent,16.800000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Percent,15.200000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,1,Regular smoker,,,,Percent,9.300000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Percent,11.000000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Percent,10.800000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,2,Ex-smoker,,,,Percent,17.800000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2013,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Percent,72.300000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2018,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Percent,74.000000,percent,1,,,,,2024-07-15 13:54:42+00
Cigarette smoking behaviour,,Ethnic group,37144,Tuvaluan,2023,Census,Cigarette smoking behaviour,3,Never smoked regularly,,,,Percent,72.800000,percent,1,,,,,2024-07-15 13:54:42+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,1,Male / Tāne,Count,108.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,2,Female / Wahine,Count,42.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,1,Male / Tāne,Count,150.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,2,Female / Wahine,Count,78.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,1,Male / Tāne,Count,9.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,2,Female / Wahine,Count,12.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,3,Another gender / He ira kē anō,Count,0.000000,,0,,,,,2024-07-15 13:59:08+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,1,Male / Tāne,Percent,11.900000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,2,Female / Wahine,Percent,4.500000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,2,15-29 years,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,1,Male / Tāne,Percent,15.000000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,2,Female / Wahine,Percent,7.300000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,3,30-64 years,Gender,3,Another gender / He ira kē anō,Percent,0.000000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,1,Male / Tāne,Percent,7.100000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,2,Female / Wahine,Percent,6.900000,percent,1,,,,,2024-07-15 14:03:58+00
Regular smokers by age and gender,,Ethnic group,37144,Tuvaluan,2023,Census,Life cycle age group for people aged 15 years and over,4,65 years and over,Gender,3,Another gender / He ira kē anō,Percent,,percent,1,C,confidential,,,2024-07-15 14:03:58+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2021,Year ended June,,,,,,,Percent,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2022,Year ended June,,,,,,,Percent,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2023,Year ended June,,,,,,,Percent,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2024,Year ended June,,,,,,,Percent,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2025,Year ended June,,,,,,,Percent,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2021,Year ended June,,,,,,,Upper bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2022,Year ended June,,,,,,,Upper bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2023,Year ended June,,,,,,,Upper bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2024,Year ended June,,,,,,,Upper bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2025,Year ended June,,,,,,,Upper bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2021,Year ended June,,,,,,,Lower bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2022,Year ended June,,,,,,,Lower bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2023,Year ended June,,,,,,,Lower bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2024,Year ended June,,,,,,,Lower bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
Overall life satisfaction,,Ethnic group,37144,Tuvaluan,2025,Year ended June,,,,,,,Lower bound,,percent,1,..,not available,,,2026-06-08 13:44:00+00
New Zealand index of socioeconomic deprivation,,Ethnic group,37144,Tuvaluan,2023,Census,NZ Dep Index deprivation score,1,1 - Least deprived,,,,Count,96.000000,,0,,,,,2024-10-09 15:31:16+00
New Zealand index of socioeconomic deprivation,,Ethnic group,37144,Tuvaluan,2023,Census,NZ Dep Index deprivation score,10,10 - Most deprived,,,,Count,1887.000000,,0,,,,,2024-10-09 15:31:16+00
New Zealand index of socioeconomic deprivation,,Ethnic group,37144,Tuvaluan,2023,Census,NZ Dep Index deprivation score,2,2,,,,Count,156.000000,,0,,,,,2024-10-09 15:31:16+00
